State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,02/05/2016,504,560,532,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,06/05/2016,504,560,532,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,10/05/2016,504,560,532,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,20/05/2016,504,560,532,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,03/06/2016,644,700,672,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,07/06/2016,644,700,672,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,09/06/2016,644,700,672,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,20/06/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,04/07/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,13/07/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,03/08/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,09/08/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,30/08/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,02/09/2016,812,868,840,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,15/09/2016,812,868,840,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,27/09/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,20/10/2016,784,840,812,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,27/10/2016,784,840,812,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,31/10/2016,784,840,812,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,14/11/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,16/11/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,28/11/2016,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,09/01/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,24/01/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,07/02/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,14/02/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,21/02/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,04/04/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,11/04/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,17/04/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,09/05/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,10/05/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,30/05/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,13/06/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,19/06/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,31/07/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,17/08/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,11/10/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,25/10/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,06/12/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,05/09/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,07/01/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,09/01/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,09/02/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,15/02/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,26/02/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,04/03/2019,210,230,220,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,04/04/2019,320,350,340,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,03/05/2019,330,430,420,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,09/05/2019,330,430,420,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,14/05/2019,330,430,420,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,23/12/2016,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,03/05/2016,504,560,532,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,05/05/2016,504,560,532,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,09/05/2016,504,560,532,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,11/05/2016,504,560,532,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,23/05/2016,504,560,532,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,26/05/2016,644,700,672,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,24/06/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,22/07/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,08/08/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,16/08/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,26/08/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,01/09/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,20/09/2016,812,868,840,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,21/09/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,17/10/2016,896,952,924,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,25/10/2016,784,840,812,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,26/10/2016,784,840,812,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,24/11/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,30/01/2018,930,950,940,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,12/02/2018,960,980,970,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,14/02/2018,960,980,970,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,16/02/2018,960,980,970,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,10/04/2018,480,500,490,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,30/04/2018,490,500,490,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,02/05/2018,490,500,490,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,03/05/2018,490,500,490,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,09/05/2018,480,500,490,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,17/05/2018,480,500,490,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,23/05/2018,480,500,490,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,05/06/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,12/06/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,22/06/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,29/06/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,05/07/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,16/07/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,26/07/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,01/08/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,20/08/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,21/08/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,23/08/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,04/09/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,07/09/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,11/09/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,14/09/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,10/11/2018,240,260,250,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,12/11/2018,240,260,250,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,19/11/2018,240,260,250,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,22/11/2018,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,11/12/2018,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,15/12/2018,230,250,240,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,11/01/2018,980,1000,990,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,05/02/2018,960,980,970,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,08/02/2018,960,980,970,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,10/01/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,20/01/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,25/01/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,27/01/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,30/01/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,01/02/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,03/02/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,15/02/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,17/02/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,22/02/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,23/02/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,28/02/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,10/04/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,18/04/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,19/04/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,25/04/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,27/04/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,15/05/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,05/06/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,07/06/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,15/06/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,20/06/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,22/06/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,27/06/2017,1000,1050,1040,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,29/06/2017,1000,1050,1050,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,05/07/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,12/07/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,13/07/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,20/07/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,11/08/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,19/08/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,31/08/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,04/10/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,05/10/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,06/10/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,10/10/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,16/10/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,23/10/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,01/12/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,07/12/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,11/12/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,12/12/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,15/12/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,20/12/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,26/12/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,29/12/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,03/01/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,02/01/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,10/01/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,26/01/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,13/02/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,18/02/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,19/02/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,20/02/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,28/02/2019,210,230,220,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,02/04/2019,310,350,340,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,24/05/2019,330,430,420,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,16/12/2016,360,380,370,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,20/12/2016,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,30/05/2016,644,700,672,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,08/06/2016,644,700,672,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,14/06/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,22/06/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,28/06/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,01/07/2016,840,890,860,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,05/07/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,11/07/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,14/07/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,21/07/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,27/07/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,01/08/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,11/08/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,19/08/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,22/08/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,07/09/2016,812,868,840,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,16/09/2016,812,868,840,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,19/09/2016,812,868,840,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,14/10/2016,952,952,952,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,21/10/2016,784,840,812,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,02/11/2016,784,840,812,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,07/11/2016,784,840,812,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,15/11/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,21/11/2016,840,896,868,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,11/01/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,12/01/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,13/01/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,19/01/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,31/01/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,08/02/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,10/02/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,20/02/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,03/04/2017,1008,1065,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,26/04/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,28/04/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,03/05/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,04/05/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,05/05/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,12/05/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,16/05/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,17/05/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,06/06/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,08/06/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,09/06/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,03/07/2017,1030,1050,1050,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,07/07/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,11/07/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,19/07/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,24/07/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,26/07/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,02/08/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,03/08/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,10/08/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,16/08/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,18/08/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,23/08/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,28/08/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,09/10/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,12/10/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,20/10/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,24/10/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,30/10/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,31/10/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,05/12/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,22/12/2017,1000,1020,1010,100
Tamil Nadu,Salem,Attur,Tapioca,Tapioca,FAQ,02/01/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,05/01/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,18/01/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,23/01/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,25/01/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,07/02/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,11/02/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,16/02/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,21/02/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,22/02/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,06/03/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,11/03/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,13/03/2019,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,19/03/2019,310,350,320,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,25/03/2019,310,350,340,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,26/03/2019,310,350,340,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,29/03/2019,310,350,340,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,03/04/2019,310,350,340,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,23/05/2019,330,430,420,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,05/01/2018,980,1000,990,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,18/01/2018,930,950,940,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,23/01/2018,930,950,940,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,01/02/2018,930,950,940,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,11/04/2018,480,500,490,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,20/04/2018,480,500,490,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,08/05/2018,490,500,490,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,11/05/2018,480,500,490,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,15/05/2018,480,500,490,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,01/06/2018,480,500,490,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,14/06/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,18/06/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,03/07/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,20/07/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,23/07/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,13/08/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,14/08/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,16/08/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,29/08/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,03/09/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,17/09/2018,280,300,290,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,13/11/2018,240,260,250,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,24/11/2018,210,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,03/12/2018,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,04/12/2018,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,06/12/2018,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,07/12/2018,210,230,220,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,08/12/2018,210,230,220,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,10/12/2018,220,240,230,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,12/12/2018,220,230,220,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,14/12/2018,230,250,240,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,29/12/2018,240,260,250,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,09/02/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,16/02/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,06/04/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,20/04/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,02/05/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,08/05/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,11/05/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,26/05/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,29/05/2017,1008,1064,1036,100
Tamil Nadu,Salem,Attur,Tapioca,Other,FAQ,16/06/2017,1008,1064,1036,100
